"id","tweet","label"
"train_twi_00242","As Chairman Wuntumi is breaking a 'SICK A THON' record deɛ, make we all support him🤣🤣 siaman,  next time you'll think before you speak😂😂","Abuse"
"train_twi_00243","Unfollowing everyone who retweets/likes tweets about girls having sex for iPhones. That nkwasiasem won't fly here.","Abuse"
"train_twi_00244","If ur a rapper in the game for 20 years and u and ur Tugyimi fans always hide behind a young rapper to save ur ass lyrically then ur a eunuch😅","Abuse"
"train_twi_00245","I know you're part of those who will die of heart attack when u hear tye news of bawumia winning. kramanba ofui ","Abuse"
"train_twi_00246","Africa bayie ne nkuraasesɛm","Abuse"
"train_twi_00247","Tuutuu ni ba and me papa y3 nsa nom nii 😂😂 kwasia awo) 33ya","Abuse"
"train_twi_00248","Kwasia aboa gyimifout te s3 wo, wo maame tw3 s3 Tema harbor, kuraseni odwan m3333!!! Wogyimi aaa wo maame de awo wo wc kurom ha, aboafunu ","Abuse"
"train_twi_00249","The funny thing is what you dey do all he no dey mind you lmao . Continue working for your paymasters wae odwan! Wo maame tw3m kankan s3 w’anum.","Abuse"
"train_twi_00250","Gyimiefoc aboaba, how many of the agenda 111 have been completed? Wokwasia s3 wo Papa kwasia no","Abuse"
"train_twi_00251","Nkwasiafoc ahh u don’t want to learn always. Mahama is still better than the whole npp.","Abuse"
"train_twi_00252","😂😂 mode3 gyimie naa anka financial support no anka u want him to use his salary to support them ? u no even see say u come prove say u fool u no kno say state fit support private sector make e boost economy? who even born u sef","Abuse"
"train_twi_00253","It’s nothing about spoon feeding ...otorofo na osi na dansenii wo abrokyre","Abuse"
"train_twi_00254","Senegal People say even if Mane is in a Wheelchair he go play Apakye nyansani over healthy kwasia any day","Abuse"
"train_twi_00255","Mmaa mu tugyimi 🤣🤣🤣🤣🤣","Abuse"
"train_twi_00256","Pantang abodamfo) na Afei wani gye omo ho? 🤔 ","Abuse"
"train_twi_00257","Funny enough the owners of the culture- (white wedding) are continually making it more simple whiles we those adopting/ copying it are making it more complex...😂
Eiii koo Bibinii 💔","Hate"
"train_twi_00258","Oberma  w3 gyimie sei aden 😒","Abuse"
"train_twi_00259","Ofui  How will your father look if you’re looking like a rejected beggar Siato","Abuse"
"train_twi_00260","Hahaha..  but you're not doing law lol.. What have you made of yourself after your mummy whored herself out for you? I keep bragging cos I'm a doctor.. and what are you again? 
Ashawo ba.. hoodoo! Tuutuu nii ba..","Abuse"
"train_twi_00261","Abrofo ne gyimisɛm deɛ","Abuse"
"train_twi_00262","Momma y3nka na Bakayoko akoa no w’asa oo!!","Abuse"
"train_twi_00263","Your father go and investigate er, Aboafunu","Abuse"
"train_twi_00264","We will suffer saa. S3 mose moagyimi.","Abuse"
"train_twi_00265","Destroy everything, really? Gyimie b3n koraa ni Just continue the thing er no be the whole country go benefit 🤦‍♂️","Abuse"
"train_twi_00266","Lol I did this to someone and the link was broken forever. I bought food yesterday. Buy it yourself today and that was the end of story. Aboafunu (dead goat)","Abuse"
"train_twi_00267","Oh sorry i wanted to say your father instead, aboaba..... Hahahaha 😂😂😂","Abuse"
"train_twi_00268","Otweaa Okyina Nsu Biom😹😹","Abuse"
"train_twi_00269","And I love it.. I will rather be NYA supporter than be Kontomponi Afer3 Hene supporter 😂😂","Normal"
"train_twi_00270","aban foo aban kankan wei yɛ aban?animguasefoɔ awudifoɔ.","Abuse"
"train_twi_00271","I will do whatever it takes to streamline my timeline and make it serve my purpose. Nsem hunu no ye too much.","Abuse"
"train_twi_00272","You people always go find issues then later come compare to others. As he drop labadi with dope visuals how did you support ? Kasa hunu nkoa na aka mo","Abuse"
"train_twi_00273","Ne papa sika ny3 ne sika sen? Wo kasa saa me tumi hunu s3 wonyaa sika pen","Abuse"
"train_twi_00274","Nkuraasesɛm bɛn nso nono? So people can't dress up in peace?","Abuse"
"train_twi_00275","If you aren't a catfish 3ne3 wagyimi paaaa 🤦🏾‍♂️","Abuse"
"train_twi_00276","Forget humility, e be that one I go chop?? Siato","Abuse"
"train_twi_00277","He either wrote it himself or paid a ghostwriter and recorded himself reading it in his best radio voice. And none of the punches landed.Lamer than apakye 💀💀💀💀","Abuse"
"train_twi_00278","ECG and all the power stations monyinaaa mo nnim Nyansa. We have appliances that could get destroyed by these intermittent outages…create the fukn schedule ffs😒","Abuse"
"train_twi_00279","Woyɛ panyin na sua kasa w'anum kasa nyɛ","Abuse"
"train_twi_00280","Oh hoh!!😂 Egg and okro? Alatafuo yi will laugh at us p333","Hate"
"train_twi_00281","Wasnt ruled out for offside. Na wabon ","Abuse"
"train_twi_00282","@yewgyn wo k)te fia s3 copa waya wati.kurasinii nnabrabani sansani kwadonta adago aboatoliwa kwasiato. wano s3 tuutuu nii tw3 aa apem akonwa","Abuse"
"train_twi_00283","W3 gyimi s3n tugyimi jollof rice mpo 🤣🤣Wei y3 chairman","Abuse"
"train_twi_00284","So you don't want the best for them? Koo bibinii","Hate"
"train_twi_00285","Okay tell me how a rescue team is supposed to get there in less than 5mins of the incident? or the rescue team be magicians...ofui. accident happened just ryt now wey people around they try pull them from the car small small u dey come step on rescue team. Modeɛ mo gyimie deɛ","Abuse"
"train_twi_00286","Lilly wagyimi paa!!!! Wati??? Nonsense!!","Abuse"
"train_twi_00287","@Koo_The_Boy endi3 end3 wu be kasa oooo, wu ne wu ns3m hunu nu. Lol","Abuse"
"train_twi_00288","meny3 otweaa, w'anni tua..I save..susu","Abuse"
"train_twi_00289","Nkwasias3m nkoaa oo","Abuse"
"train_twi_00290","Chelsea fans deɛɛ dem check lyk funny face nu. Dem dey chuk emo pass.
Small score dem score you,
You dey abuse player. Kaii 😂😂😂
Animguasefoɔ","Abuse"
"train_twi_00291","They said this woman is ugly, mo taa ka nkwasiasem Wo ha paaan","Abuse"
"train_twi_00292","This small girl has given her life to max international and the way she's feeling wise and smart erh. Time paa na akwadwofo waste no sei.","Abuse"
"train_twi_00293","You always dey mention the same but nothing dey show for it so sup? Gyae gyimie no na ebi God and demma own hard work","Abuse"
"train_twi_00294","Saa number 7 no, wo ball bor nny3 me f3 o😭😭😭","Normal"
"train_twi_00295","Kramoni ba paaaa 🤦🏽‍♂️ ","Hate"
"train_twi_00296","This be how you people dey justify gyimie","Abuse"
"train_twi_00297","M3 pae tw3 no tu😌😌 Sasabonsam yere kraa yadi no na Nsawam tuutuunii 😂😂😂","Abuse"
"train_twi_00298","Fawo gyimii k) wate, tuutuu nii baa","Abuse"
"train_twi_00299","You diss the guy 2 lines, the rest you just praise yourself for the whole song. You Dey call this one a diss ?? W’abon koraa dodo","Abuse"
"train_twi_00300","Gyimie saaa 
No white woman will say this dah  
Is his Responsibility saaa na 40 years, still single and broke","Abuse"
"train_twi_00301","Wow) bayie aa woni bayie nky3n me wo Mene wo b3tena paaa","Abuse"
"train_twi_00302","Concert boy! Aboaba panyin, people like you, like we for sell you for slavery. Like Drunkmani like Ashawo 👍","Abuse"
"train_twi_00303","I hate motromodwo suban.","Abuse"
"train_twi_00304","W'anum kasa nyɛ, hwɛ na wanfa ankɔ awareɛ ase","Abuse"
"train_twi_00305","Woyale! Onyame betua woka paa!","Abuse"
"train_twi_00306","A one man team like VISION fc can afford this but Asante Kotoko, Opemsuo's team can't afford or do not see it necessary because its people like Chairman K5 and Kontomponi Afer3 Hene Nana Apinkrah leading affairs at the club","Normal"
"train_twi_00307","lol we give them pressure saa they have changed from ongoing to Advancing . But hey its just English it means the same thing lol otweaa you will be in opposition screaming incompetent Mahama lol","Abuse"
"train_twi_00308","You have not made a single sense here. But whatever the case, it's not just vindication sitting by your side. You're about to loose your job at the cemetery very soon. I believe you can feel the wind of change and wondering what your fate will be. Gyimie.","Abuse"
"train_twi_00309","Nkuraasesɛm and lack of exposure.","Abuse"
"train_twi_00310","You dey diss me but see you too aboafunu sia","Abuse"
"train_twi_00311","The #BhimConcert now oh Charlie Nipa ny3 oo","Abuse"
"train_twi_00312","😂😂 w’abon keke!","Abuse"
"train_twi_00313","Elon Musk 🎉. Keep fooling here when you get money then you stop . Ohianiba Kwaku","Abuse"
"train_twi_00314","Ah I figa you dey come talk men sef, females?  Senior man nu w’agyimi anaa? Aden wo nua baa nan so anaa? ","Abuse"
"train_twi_00315","3mmedi nsem hunu wor ha o","Abuse"
"train_twi_00316","Lmaoo a colleague just asked me how my code works and I wish he understood fantse so I could tell him "" Robot nu dze )ro k) mmom, nannso ame aa me twer3w code nu dze, s3 me ka d3 mennyim kwan a )nam do ro ko dza, )no dze mey3 kohwini ankasa""","Abuse"
"train_twi_00317","Gbemi boy. Okwasia. Aboafunu. We nim s3 me tā. Foolish fool. Odwan ba m33","Abuse"
"train_twi_00318","Hahahahaah, kramoni akodaaa wo tetare dan ho s3 screen protector ","Hate"
"train_twi_00319","See him talking abt Martha..did u give her a car? She won something how much did u give her? Tweaa SOTNGhana","Abuse"
"train_twi_00320","Look at this uncivilized person . Are we in a democratic state or an autocratic state? Gyimie sɛm sei in this modern world.","Abuse"
"train_twi_00321","Blackett y3 kurasini dread","Abuse"
"train_twi_00322","you've been there before, wetin did you do to help the youth.. azaa nkoaa","Abuse"
"train_twi_00323","If Apakye eat your woman eno be full cheating. It be half😂","Hate"
"train_twi_00324","Wokwasia nka yenfre wosei?","Abuse"
"train_twi_00325","It's not a private school na moagyimi, fully government school.","Abuse"
"train_twi_00326","The footsoldier's talking points for the Frontiers defense were also quite unhinged. This was a comment in response to concerns that people were being detained at KIA for not being able to pay the $150 price.  Yɛn  ate nsɛmfo wɔ krom ha pɛn. ","Abuse"
"train_twi_00327","Finding a way to stay relevant 🥱 siato olumine !","Abuse"
"train_twi_00328","Wonitw3m kankan s3 w’anum","Abuse"
"train_twi_00329","Somebody tell you “Woho fon” before?🥹🥲😂😂😂","Abuse"
"train_twi_00330","Some guy say as he dey L100 na he no dey get girls chop so he shedda do ein body obaa berima wey he start dey get girls 🤣","Normal"
"train_twi_00331","Ayigbefo) ankasa naaaaa wicked. Lmaoooo","Hate"
"train_twi_00332","he say final. kurasini","Abuse"
"train_twi_00333","If only i was a kowensani but it's all for the cake😢 @DeeTee_Dg hw3 na anntouch it as i leave you home...yoooo😑","Abuse"
"train_twi_00334","""Wɔ se Nkran Ɔhemea, nanso ɔbɔdam ni baako bi se adɛn nti na w'atwa cine no wɔ Nkran kasa mu.. gyimisɛm nkoaaaa na yɛde te ha, ɛyɛ mɔbɔ.."" Hmm..shi amɛ","Abuse"
"train_twi_00335","Please don't advice him . I love it when he drinks. Kowensani mahama","Abuse"
"train_twi_00336","WKHKYD Ohianiba s3 woa gyi wei ni so sia toliwa 🤣🤣🤣","Abuse"
"train_twi_00337","Why is it that when a black man becomes successful, he is questioned but we don’t do same to the whites. Koo bibinii egyimi dodo","Abuse"
"train_twi_00338","Look At Their Bios..So You Girls Get 'Abodamfo) Gas' Around You Or What?..LMAO","Abuse"
"train_twi_00339","Mbappe: Awurade makoma  Rashford: nyame b3 y3 menua wotiri koraa so dodo","Abuse"
"train_twi_00340","lol aden na wagyimi saa? — Besa wu maame","Abuse"
"train_twi_00341","Panyin toto na gyimiii legit legit gyimisɛm nkoaa","Abuse"
"train_twi_00342","wabon..wo ti na ewu paaaa yie","Abuse"
"train_twi_00343","Bridget Otoo always dey search attention on twitter, nkuraasesɛm bɛn no no?","Abuse"
"train_twi_00344","Hahahaha, Illiteracy is indeed a disease.Wo ho nyanyan sɛ ɛfeɛ","Abuse"
"train_twi_00345","Aboaba bi sei, have got nerves to talk because Bawumia don’t know how to hand pick sensible people","Abuse"
"train_twi_00346","Napo ankasa wagyimie. Sukuuu mpopa gyimie ampa","Abuse"
"train_twi_00347","You people attack Asantes and Akans even saying if you bring a goat in NPP colours vs Obama in NDC colours, Asantefo) would vote for the goat.","Hate"
"train_twi_00348","Hmmm. So Bawumia wan tell us say Addo Dee be some sasabonsam who wishes we the citizens no good. Asem oo😂","Abuse"
"train_twi_00349","The stolen verdict, that's why ur shualenge and Romata ar not winning in life🤣🤣and ur afuom anum kankan kontomire fanbase too ar fighting 🤣🤣","Abuse"
"train_twi_00350","Moagyimi kakra bi saa wehu?","Abuse"
"train_twi_00351","thank God we also have eyes. siato","Abuse"
"train_twi_00352","Hw3 ne gyimie  be s3 Aura ... 🤣🤣🤣","Abuse"
"train_twi_00353","This rice na tugyimi be that oo","Abuse"
"train_twi_00354","Oh fior w'anum bɔn 😒😏","Abuse"
"train_twi_00355","Ndwom toɔ ankasa biribi di akyere Mo bebree firi ha di kɔ aburokyire nyinaa especially Amerika nyinaa moagyimiSɛ ɛyɛ nduro bɔne oo sɛ deɛn oo me nnim but moagyimi paa ","Abuse"
"train_twi_00356","I tell you that I can't work tomorrow and you are asking me why wagyimi anaa","Abuse"
"train_twi_00357","Wabodam lol 😂, wisdom is calling @NPP4All  but they are refusing to answer lol ","Abuse"
"train_twi_00358","Some of you shuld  watch your damn self before you troll these housemate😌seeing one lady’s video and how she insulted tsatsii😏God abeg oo ewurade gye me.. woho basay3, Akoa anim as3 bini Buie 😂😂😂3den oo hmmm eny3 wobia, omo na ay3, Naka )baa fon s3 wode3😂😂Kyere na me k)da","Abuse"
"train_twi_00359","You don't interact with my tweets but once I do shout-outs you come and say ""why you no add me? “ w'abɔdam you figa I wake up thinking about you cos you buy my data for me erh siaaa😂😂😂","Abuse"
"train_twi_00360","Wow sika p3 nny3 f3 koraa, always picking on people for engagement so you can cash out","Abuse"
"train_twi_00361","Ah deɛn nkuraasesɛm nono... Where dem dey take the trophy again","Abuse"
"train_twi_00362","Barca foɔ yɛ animguasefoɔ ankasa.","Abuse"
"train_twi_00363","Why then are you in that marketplace ? 
Tuutuu nii barima","Abuse"
"train_twi_00364","when alatafuo si they're light skinned -_-","Hate"
"train_twi_00365","When it was Mahama’s reign as president you called him “incompetent “ and all sort of names , but it’s your favorite Addo D so make we no talk ?? Woyale!!! Azui!","Abuse"
"train_twi_00366","hw3 nkwasiasem bi nso","Abuse"
"train_twi_00367","Nsem hunu sei yaaaa chew and pour after they can’t even defend a chicken in Togo . My African people 😂","Hate"
"train_twi_00368","Nner der Messi goals no nny3 f3 koraa... We go again next week.","Abuse"
"train_twi_00369","Nigeria foɔ wei deɛ akoa no asa no ɔmo nka nkyerɛ no sɛ w’asa o na ɔmo sosɔ ne so. Ɔbɛ wu ahyɛ mo 😂😂😂😂","Hate"
"train_twi_00370","hahahaha....dz x zuma 4d ladies......   :'( akwadwofo) game!!! :-D","Abuse"
"train_twi_00371","Sake of politics,kwasia wagyimi kyen wo papa??","Abuse"
"train_twi_00372","Yɛkasɛ mo nkorɔfoɔ no ɔmo agyimi a mose ma yɛnka","Abuse"
"train_twi_00373","So the aburokyire Tracy has gone to hy33 all she hasn't changed!!! Still wagyimi!!!","Abuse"
"train_twi_00374","Moagyimi o. The slap wasn't even enough","Abuse"
"train_twi_00375","Siato u think say we not get television for our house","Abuse"
"train_twi_00376","Abodamfo) Lieutenant General Alhaji Pepe","Abuse"
"train_twi_00377","Losing is normal now, Nonsense hypocrites.. if it was to be NYA’s era like Egya da mu.. Animguasefoɔ","Abuse"
"train_twi_00378","eiii Gloria kowensani hahhahahahhaha","Abuse"
"train_twi_00379","Bunch of animguasefoɔ","Abuse"
"train_twi_00380","Stop streaming his songs and use that money to buy food aboaba…","Abuse"
"train_twi_00381","Nsem hunu na wo keka no","Abuse"
"train_twi_00382","Hw3 ne ho fon ne ne kwasia bi! Wo ho fi s3 pete! Kwasia!","Abuse"
"train_twi_00383","Them say some tugyimi better 😂","Abuse"
"train_twi_00384","😂😂😂abi popcorn? Kurasini","Abuse"
"train_twi_00385","Hoh fa firi y3n so. Wotiri ho s3 mm3fe","Abuse"
"train_twi_00386","You deɛ, gyimisɛm nkoaa... I pity your followers","Abuse"
"train_twi_00387","Any journalist that will step his foot there wasn't raised right. Wo nnim nyansa w) asaase Yi so..","Abuse"
"train_twi_00388","Ei Ewulade Nyankopon, 3ne3 Ameyaw w'asa paa o😝...","Abuse"
"train_twi_00389","herh!! n u didnt tell me itz ur birthday?? woy3 nipa b)ne papa!!","Abuse"
"train_twi_00390","Mama could have avoided wotiri so ne wapampa so😹 Asia wagyimi na meeka akyer3 wo a wose ","Abuse"
